77,SPL\carmelo,carmelo@spl.com,CUPERTINO,172.16.44.19,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1133,BC9CD372-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.10,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16+(+.NET+CLR+3.5.30729;+.NET4.0E),IT
78,SPL\carmen,carmen@spl.com,DENVER,172.16.80.26,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1140,BC9CD3EA-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.17,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16+(+.NET+CLR+3.5.30729;+.NET4.0E),IT
79,SPL\carmine,carmine@spl.com,CUPERTINO,172.16.44.20,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1136,BC9CD458-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.11,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),IT
80,SPL\carol,carol@spl.com,CUPERTINO,172.16.44.21,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1143,BC9CD4C6-DA44-11E0-B014-91A3616AB75D,Appl1MGIUI6B7AQ1,iPhone,Apple-iPhone3C3/805.401,208.90.215.12,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),IT
81,SPL\carson,carson@spl.com,PLANO,172.16.120.26,exch-mbx-pla-01,S-1-5-21-3623811018-894934873-30300820-8283,BC9CD534-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.17,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDR;+InfoPath.2;+MS-RTC+LM+8),IT
82,SPL\carter,carter@spl.com,PLANO,172.16.120.27,exch-mbx-pla-01,S-1-5-21-3623811018-894934873-30300820-8287,BC9CD5A2-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.18,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C),IT
83,SPL\cary,cary@spl.com,DENVER,172.16.80.27,exch-mbx-den-00,S-1-5-21-3623811016-734895789-30300820-1156,BC9CD610-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.18,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET4.0E),IT
84,SPL\casey,casey@spl.com,SAN_FRANCISCO,172.16.210.26,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2750,BC9CD67E-DA44-11E0-B014-91A3616AB75D,HTCAnd039fb4c7,Android,Android/Froyo2.2,208.90.214.17,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+Tablet+PC+2.0),IT
85,SPL\cecil,cecil@spl.com,CUPERTINO,172.16.44.22,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1158,BC9CD6EC-DA44-11E0-B014-91A3616AB75D,ApplZXWG9FX0R65U,iPhone,Apple-iPhone3C3/805.401,208.90.215.13,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+MDDC;+.NET4.0C),IT
86,SPL\cedric,cedric@spl.com,CUPERTINO,172.16.44.23,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1173,BC9CD764-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.14,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET4.0E),IT
87,SPL\chad,chad@spl.com,CUPERTINO,172.16.44.24,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1180,BC9CD7D2-DA44-11E0-B014-91A3616AB75D,HTCAnd6e37ddc6,Android,Android/Froyo2.2,208.90.215.15,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_6;+en-us)+AppleWebKit/533.19.4+(KHTML;+like+Gecko)+Version/5.0.3+Safari/533.19.4,IT
88,SPL\charles,charles@spl.com,PLANO,172.16.120.28,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8290,BC9CD840-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.19,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),IT
89,SPL\chase,chase@spl.com,PLANO,172.16.120.29,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8293,BC9CD8A4-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.20,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+Tablet+PC+2.0),Human Resources
90,SPL\chauncey,chauncey@spl.com,PLANO,172.16.120.30,exch-mbx-pla-01,S-1-5-21-3623811018-894934873-30300820-8305,BC9CD912-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.21,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDR;+InfoPath.2;+MS-RTC+LM+8),Human Resources
91,SPL\chester,chester@spl.com,PLANO,172.16.120.31,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8313,BC9CD980-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.22,Opera/9.80+(Windows+NT+5.1;+U;+en)+Presto/2.7.62+Version/11.01,Marketing
92,SPL\chet,chet@spl.com,SAN_FRANCISCO,172.16.210.27,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2769,BC9CD9EE-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.18,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+chromeframe/10.0.648.204;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+.NET4.0C;+Zune+4.7;+AskTbAD2/5.9.1.14019),Human Resources
93,SPL\chris,chris@spl.com,PLANO,172.16.120.32,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8318,BC9CDA5C-DA44-11E0-B014-91A3616AB75D,ApplB605S0CN6E7X,iPhone,Apple-iPhone3C3/805.401,66.72.53.128.23,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),Human Resources
94,SPL\clair,clair@spl.com,CUPERTINO,172.16.44.25,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1181,BC9CDAD4-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.16,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),Human Resources
95,SPL\clark,clark@spl.com,DENVER,172.16.80.28,exch-mbx-den-00,S-1-5-21-3623811016-734895789-30300820-1175,BC9CDB42-DA44-11E0-B014-91A3616AB75D,ApplTEVZXUDE80,iPad,Apple-iPad1C1/810.3,65.103.125.19,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+MDDC;+.NET4.0C),Engineering
96,SPL\claude,claude@spl.com,CUPERTINO,172.16.44.26,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1189,BC9CDBA6-DA44-11E0-B014-91A3616AB75D,ApplL5QQVJI0ZB,iPad,Apple-iPad1C1/810.3,208.90.215.17,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),Engineering
97,SPL\clayton,clayton@spl.com,CUPERTINO,172.16.44.27,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1193,BC9CDC14-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.18,Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.1.4322),Engineering
98,SPL\clemente,clemente@spl.com,DENVER,172.16.80.29,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1182,BC9CDC82-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.20,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDR;+.NET4.0C;+InfoPath.3),Engineering
99,SPL\cleo,cleo@spl.com,DENVER,172.16.80.30,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1191,BC9CDCF0-DA44-11E0-B014-91A3616AB75D,Appl2E1X3ZL0Y1,iPad,Apple-iPad1C1/810.3,65.103.125.21,Opera/9.80+(Windows+NT+5.1;+U;+en)+Presto/2.7.62+Version/11.01,Human Resources
100,SPL\clint,clint@spl.com,DENVER,172.16.80.31,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1195,BC9CDD5E-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.22,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C),Human Resources
101,SPL\clyde,clyde@spl.com,DENVER,172.16.80.32,exch-mbx-den-00,S-1-5-21-3623811016-734895789-30300820-1196,BC9CDDCC-DA44-11E0-B014-91A3616AB75D,ApplLH2VBNLTWSUC,iPhone,Apple-iPhone3C3/805.401,65.103.125.23,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.2),Human Resources
102,SPL\cody,cody@spl.com,DENVER,172.16.80.33,exch-mbx-den-00,S-1-5-21-3623811016-734895789-30300820-1205,BC9CDE3A-DA44-11E0-B014-91A3616AB75D,ApplYPA2318PZV,iPad,Apple-iPad1C1/810.3,65.103.125.24,Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.1.4322),Human Resources
103,SPL\colby,colby@spl.com,DENVER,172.16.80.34,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1213,BC9CDEB2-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.25,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+chromeframe/10.0.648.204;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+.NET4.0C;+Zune+4.7;+AskTbAD2/5.9.1.14019),Human Resources
104,SPL\colin,colin@spl.com,CUPERTINO,172.16.44.28,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1201,BC9CDF20-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.19,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+chromeframe/10.0.648.204;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+.NET4.0C;+Zune+4.7;+AskTbAD2/5.9.1.14019),Human Resources
105,SPL\connie,connie@spl.com,SAN_FRANCISCO,172.16.210.28,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2783,BC9CDF8E-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.19,Opera/9.80+(Windows+NT+5.1;+U;+en)+Presto/2.7.62+Version/11.01,Human Resources
106,SPL\conrad,conrad@spl.com,SAN_FRANCISCO,172.16.210.29,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2800,BC9CE0D8-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.20,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Tablet+PC+2.0;+.NET4.0C;+.NET4.0E;+InfoPath.3),Human Resources
107,SPL\corey,corey@spl.com,SAN_FRANCISCO,172.16.210.30,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2802,BC9CE150-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.21,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET4.0E),Human Resources
108,SPL\courtney,courtney@spl.com,PLANO,172.16.120.33,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8330,BC9CE1BE-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.24,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDR;+InfoPath.2;+MS-RTC+LM+8),Human Resources
109,SPL\craig,craig@spl.com,SAN_FRANCISCO,172.16.210.31,exch-mbx-san-01,S-1-5-21-3623811017-899348573-30300820-2808,BC9CE22C-DA44-11E0-B014-91A3616AB75D,Appl982W30J3CBQD,iPhone,Apple-iPhone3C3/805.401,208.90.214.22,Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-GB;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16+GTB7.1,Marketing
110,SPL\curtis,curtis@spl.com,SAN_FRANCISCO,172.16.210.32,exch-mbx-san-01,S-1-5-21-3623811017-899348573-30300820-2821,BC9CE29A-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.23,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),Human Resources
111,SPL\dale,dale@spl.com,SAN_FRANCISCO,172.16.210.33,exch-mbx-san-01,S-1-5-21-3623811017-899348573-30300820-2830,BC9CE308-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.24,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDR;+.NET4.0C;+InfoPath.3),Human Resources
112,SPL\damon,damon@spl.com,PLANO,172.16.120.34,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8346,BC9CE376-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.25,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Tablet+PC+2.0;+.NET4.0C;+.NET4.0E;+InfoPath.3),Engineering
113,SPL\dan,dan@spl.com,CUPERTINO,172.16.44.29,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1217,BC9CE3E4-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.20,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),Engineering
114,SPL\dana,dana@spl.com,CUPERTINO,172.16.44.30,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1223,BC9CE452-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.21,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_6;+en-us)+AppleWebKit/533.19.4+(KHTML;+like+Gecko)+Version/5.0.3+Safari/533.19.4,Engineering
115,SPL\daniel,daniel@spl.com,PLANO,172.16.120.35,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8363,BC9CE4C0-DA44-11E0-B014-91A3616AB75D,ApplJOE18RILLV52,iPhone,Apple-iPhone3C3/805.401,66.72.53.128.26,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+chromeframe/10.0.648.204;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+.NET4.0C;+Zune+4.7;+AskTbAD2/5.9.1.14019),Engineering
116,SPL\dante,dante@spl.com,CUPERTINO,172.16.44.31,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1225,BC9CE52E-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.22,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Tablet+PC+2.0;+.NET4.0C;+.NET4.0E;+InfoPath.3),Engineering
117,SPL\darrell,darrell@spl.com,CUPERTINO,172.16.44.32,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1244,BC9CE5A6-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.23,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),Engineering
118,SPL\darren,darren@spl.com,SAN_FRANCISCO,172.16.210.34,exch-mbx-san-01,S-1-5-21-3623811017-899348573-30300820-2841,BC9CE614-DA44-11E0-B014-91A3616AB75D,HTCAnd761c67c3,Android,Android/Froyo2.2,208.90.214.25,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C),Engineering
119,SPL\darryl,darryl@spl.com,SAN_FRANCISCO,172.16.210.35,exch-mbx-san-00,S-1-5-21-3623811017-899348573-30300820-2849,BC9CE682-DA44-11E0-B014-91A3616AB75D,ApplRANZLK16OOB9,iPhone,Apple-iPhone3C3/805.401,208.90.214.26,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+MDDC;+.NET4.0C),Engineering
120,SPL\david,david@spl.com,PLANO,172.16.120.36,exch-mbx-pla-01,S-1-5-21-3623811018-894934873-30300820-8370,BC9CE6F0-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.27,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+MSN+OptimizedIE8;ENIN),Engineering
121,SPL\dean,dean@spl.com,CUPERTINO,172.16.44.33,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1261,BC9CE75E-DA44-11E0-B014-91A3616AB75D,HTCAnd94d34ccc,Android,Android/Froyo2.2,208.90.215.24,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.2),Engineering
122,SPL\dennis,dennis@spl.com,SAN_FRANCISCO,172.16.210.36,exch-mbx-san-01,S-1-5-21-3623811017-899348573-30300820-2864,BC9CE7D6-DA44-11E0-B014-91A3616AB75D,,,,208.90.214.27,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16+(+.NET+CLR+3.5.30729;+.NET4.0E),Engineering
123,SPL\derrick,derrick@spl.com,DENVER,172.16.80.35,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1214,BC9CE84E-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.26,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+Tablet+PC+2.0),Engineering
124,SPL\desmond,desmond@spl.com,CUPERTINO,172.16.44.34,exch-mbx-cup-00,S-1-5-21-3623811015-336104438-30300820-1277,BC9CE8BC-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.25,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),Engineering
125,SPL\devon,devon@spl.com,PLANO,172.16.120.37,exch-mbx-pla-01,S-1-5-21-3623811018-894934873-30300820-8374,BC9CE92A-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.28,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),IT
126,SPL\domingo,domingo@spl.com,PLANO,172.16.120.38,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8388,BC9CE998-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.29,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.2),IT
127,SPL\dominic,dominic@spl.com,PLANO,172.16.120.39,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8408,BC9CEA06-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.30,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+Tablet+PC+2.0),Engineering
128,SPL\donald,donald@spl.com,PLANO,172.16.120.40,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8416,BC9CEA74-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.31,Opera/9.80+(Windows+NT+5.1;+U;+en)+Presto/2.7.62+Version/11.01,Marketing
129,SPL\donovan,donovan@spl.com,DENVER,172.16.80.36,exch-mbx-den-01,S-1-5-21-3623811016-734895789-30300820-1224,BC9CEAE2-DA44-11E0-B014-91A3616AB75D,,,,65.103.125.27,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_6;+en-us)+AppleWebKit/533.19.4+(KHTML;+like+Gecko)+Version/5.0.3+Safari/533.19.4,IT
130,SPL\donte,donte@spl.com,PLANO,172.16.120.41,exch-mbx-pla-00,S-1-5-21-3623811018-894934873-30300820-8433,BC9CEB50-DA44-11E0-B014-91A3616AB75D,,,,66.72.53.128.32,Opera/9.80+(Windows+NT+5.1;+U;+en)+Presto/2.7.62+Version/11.01,Engineering
131,SPL\douglas,douglas@spl.com,CUPERTINO,172.16.44.35,exch-mbx-cup-01,S-1-5-21-3623811015-336104438-30300820-1285,BC9CEBBE-DA44-11E0-B014-91A3616AB75D,,,,208.90.215.26,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.16)+Gecko/20110319+Firefox/3.6.16+(+.NET+CLR+3.5.30729;+.NET4.0E),IT
